# X0,X1
-4.289373611013400733e+01,-9.393814884084354944e+00
5.589550882196133585e+01,1.826800612149016345e+01
-1.153473987161891534e+00,-4.923768388995281575e-01
1.383918866671960224e+01,2.787911173574664403e+01
1.752356451788076797e+01,-1.020130306874128934e+01
-1.333870832839447829e+01,-2.547426240398410613e+01
1.441494311326984601e+01,-2.052406385110420928e+01
-9.971653790429776620e+00,-1.946226171437783492e+01
2.771991627448672446e+01,1.363464932730368950e+01
6.391353388671529956e+01,1.878128675277416448e+00
-1.589287893809274799e+01,-1.543244098223536032e+00
-6.592383450244348353e+00,1.012394911103579531e+01
-2.829416279162986925e+01,7.082913340097653609e+00
-3.329085176645327238e+01,3.419707995980155602e+01
-2.431273897322002053e+00,2.950300033721497783e+01
-1.682203111375326188e+01,-3.770492374194728313e+01
-2.914817533405525296e+01,-2.421457842675097893e+01
6.195843205073829552e+01,-1.590905866973021077e+01
-5.818468219971625999e+00,7.435892427678187033e+00
4.100092957114626557e+01,-1.089821739460500893e+01
-3.108685350035904627e+00,2.568720400999438525e+01
-4.063015147195427090e+01,5.523880923811590016e+00
-1.092571285282200577e+01,1.562916568262833472e+01
-3.808699551464270527e+00,-1.747978364849853961e+01
-4.411378494910239567e+01,-2.395358132267046525e+00
-4.043428594389886399e+01,3.540572918223674925e+00
-3.064374044740228342e+01,-1.773846886889874952e+01
-5.242562446314746438e+00,-9.622652636878252785e-01
-2.736996085565347769e+01,-2.041908649473536741e+01
-1.234982669796088750e+01,-5.216121899236444648e+00
-1.015913014184865659e+01,5.083458796190347684e+00
6.325510108249706320e+01,-1.429017063184135772e+01
-2.372948768364699390e+01,-3.948064521053376463e+00
4.733643433957962543e+01,-7.544828096624410563e+00
3.890549647503844000e+01,-1.664489677327457340e+00
1.005413451331565611e+01,-5.158259565309418981e+00
1.014865380838354803e+01,3.964461624740512224e+00
2.378992056548779654e+00,-7.099573541095708151e+00
1.622944845926051372e+01,1.858539936791708769e+01
2.641700183879340003e+01,2.657488226127806996e+01
-1.912463906864730490e+01,1.028723441390694049e+01
-2.976917756160241879e+01,-1.106545768700667942e+01
8.303719869694081268e+00,-1.808390137865201552e+01
-3.572293389356002535e+01,8.963726832791149235e+00
-2.723545203287327965e+01,-3.411577626996191714e+00
2.579804703412001032e+01,1.089361030421026477e+01
-2.452308896691067375e+01,-2.566561291686848989e+01
-2.741843761585868222e+01,2.021222205653871740e+01
-2.245451098946728408e+01,-2.501218692659986331e+01
-1.304769212414422697e+01,1.339840554598314304e+00
-3.179778660309291283e+01,-1.388021212767982782e+01
-2.873442433651559824e+01,1.705137735884256145e+01
-2.672627127809087710e+01,-8.157780436678956804e+00
4.542756769286093999e+01,2.486785249688157506e+01
2.471692572174535840e+01,1.356166204648866547e+01
2.656278129440385172e+01,-2.824705925000927564e+01
-4.407227474476322726e+01,-7.141751597633877457e-01
-3.324381878623478315e+01,1.319584422282306768e+01
8.634254679879399319e+00,1.522750371261421343e+01
-3.170078611105360977e+01,-1.006870605419707765e+01
-3.338011194630720269e+01,5.492197011074233970e+00
2.642166298757634202e+00,3.749993919408752419e+01
8.933752231239477481e+00,3.917323747852902471e+01
-1.677008063057513709e+01,-3.370520497687203232e+01
-8.417399522462892136e+00,4.945079062134177406e+01
-3.095974659775904136e+00,5.345931828861032642e+01
-1.468404173790690237e+01,-1.868727054238185659e+01
-2.838367960781466337e+01,-9.126405958912371663e-02
3.734583716594485736e+01,-4.446379938851774405e+00
2.066004835628681846e+01,-7.416125232470837325e+00
1.351614467486217563e+01,9.691235362008610466e+00
5.312660068281494574e+01,-7.372481902957781053e+00
8.941979836052857067e+00,3.733294383017474871e+01
-4.100777051359330727e+01,-8.626564759317869147e+00
-1.918252957196992625e+01,-9.238682017976888261e+00
-3.296437101956693994e+01,8.722648758164186944e+00
-7.361104618254740162e-01,1.296233686180166345e+01
2.789656316266304259e+01,-1.948577008990554305e+01
-4.068137920930246310e+01,-2.685939266744218656e+01
5.563515700558237853e+01,1.741555054679186298e+01
6.732986149157496492e+00,-7.026021060416680619e+00
4.790287758297465359e+01,-8.530549983904126554e-01
-5.851986201549863154e+00,-2.142551057383763080e+01
7.381525890974145021e+00,-1.090732756649130053e+01
6.648690378486795005e+00,-1.895348584389757463e+01
-5.593570036476651630e+00,2.723678673754409729e+01
1.240508895369186426e+01,-1.439254784526315589e+01
-7.953189751771494898e+00,3.361030884054397916e+01
9.268695321473623849e+00,4.437640699598952665e+01
4.066262252333400795e+01,-1.163960969272963553e+01
2.553728130740467606e+01,8.702108727978941971e+00
-1.796642134264704183e+01,2.833601078480453594e+01
2.602536980177608150e+00,-8.449984520088765549e+00
-1.948964256669923856e+01,-2.737751427026205420e+01
-4.523384109111629137e+00,2.436884256312619002e+01
2.012510069586467409e+01,-1.763998628820105941e+00
-2.628020288274012728e+01,1.117424695514123023e+01
-4.431356982422937563e+01,-1.651758620558027602e+01
1.514318586014108270e+01,-5.035915772399341250e+01
9.657398726618021456e+00,-2.861251292631631316e+01
1.899414263673158487e+01,8.612459438492793495e+00
1.458900020109902229e+01,-5.174628777310822869e+01
6.440653679842579038e+01,4.251556144363464185e+00
2.229675752781414744e+01,7.525756713868876346e+00
1.256392243273994680e+01,-2.867695541713765728e+00
3.260786830730886976e+01,-1.994736163425543296e+01
-3.248968644871846667e+00,2.620701051249754698e+01
-8.586195575598985386e+00,-2.896347490994330087e+01
6.442165273777994194e+00,-1.574678290921224644e+01
-7.091407983673167159e+00,3.398680210428049264e+01
-3.666000659257352368e+01,-2.946143164644847445e+01
-4.325307021881500447e+01,1.260614903250231400e+01
-2.183881071656494655e+01,-1.345959830857048090e+01
4.340174261729080030e+01,6.098363263168185000e+00
-4.845481234002692617e+01,1.461029553166504336e+01
-2.744708205487527408e+01,-2.554893577188951781e+01
-3.081197898667899793e+01,-1.209485703160812697e+01
1.954037075262989021e+01,-9.038961835190059801e+00
3.446938377261897557e+01,3.593077352223297538e+01
-3.164346085077623272e+01,6.356727122796866247e+00
-2.597585814243367608e+01,-3.233073693832503892e+01
2.925273191115744797e+00,7.802832419630350458e+00
8.810296164295564614e-01,8.873004129127014750e+00
2.035306694326474997e+01,3.473491465708720227e+01
-3.005885701542363897e+00,3.544371057766046107e+01
2.724805998634647608e+01,1.283058170321670310e+01
4.043816740896759576e+00,-1.999067200191563742e+01
1.136451433731581240e+01,2.992333544239003729e+01
5.940075007012850961e+01,7.245402883175836806e+00
-1.237841178906867157e+01,-2.527543632506639071e+01
5.876836229168532810e+01,-5.145389863425337218e+00
1.409983048426165375e+01,1.169095017540867154e+01
3.602031903026436055e+01,3.524628921449318719e-01
9.426399302417351578e+00,4.560928308575678436e+00
-9.122997640898475424e+00,-7.124779095308817034e+00
1.028504582879486406e+01,1.395753090884047509e+01
-5.235044097391802431e+00,-1.387597967019312684e+01
4.941287018520161922e+01,-2.200424607323113335e+01
3.958700753853106136e+01,-1.782553154777565751e+01
1.353512699903668981e+01,-1.165871120975977249e+01
-2.240795515519463166e+01,-2.637055693216488095e+01
-5.407783074516470112e-01,-5.628329780623015033e+00
5.142115482756446454e+01,1.266677146291819156e+00
1.812901216869924426e+01,2.182089852247285577e+01
2.061617024934362874e+01,2.054206671892913505e+01
-2.910838248630988900e+01,1.281741908439858513e+01
-5.468219870318017151e+00,-3.458173975432122660e+01
-1.230451098303944235e+01,-3.799765072047885184e+01
-8.471006378144242177e+00,-4.134979108646049184e+01
1.649155639051297939e+01,-1.919379011345686337e+01
-2.530451453135136930e+01,-2.719391755134051625e+00
-1.714570318291046291e+01,-1.487079198632078025e+01
1.288051695370509719e+01,5.788135677086527764e+00
-2.374624358348721387e+01,1.969543955620979858e+01
-2.378430681111943557e+01,7.994120506122958325e+00
3.927351128533643987e+01,-1.625755510529568681e+01
-8.166180302101347266e+00,-2.284002155757098862e+01
2.580027744014182112e+00,-7.264207738067658404e+00
1.853982332344276074e+01,8.940128732506593678e+00
5.792154279638157277e+01,1.480519802579142841e+01
-2.132966613957692914e+01,-1.551424669493316877e+01
-1.835616156432304180e+01,-1.709139976739167111e+01
-1.657923840758419587e+01,4.729491204589075792e+00
-2.897037504179713352e+01,1.546259756347042824e+01
-9.194173667419143214e+00,1.865093218089642590e+01
1.111986943965507990e+01,4.241722438396347550e-01
-3.842185190013322682e+01,1.184302121026957266e+01
1.772171900572967118e+01,-4.844107354252912501e+01
-6.812393816672696722e+00,-8.257979713856135717e+00
-1.112051928918942068e+01,-1.686496372817605049e+01
-2.605387385365731845e+01,2.952198569442257003e+00
1.984497090728916291e+01,6.561953030453337554e+00
-1.937761326987876842e+01,-1.238231792814177368e+01
-1.114923437601528278e+01,2.072567257095017368e+01
5.092261121493857345e+00,3.687236445127985007e+01
1.184540680891460696e+00,1.500429423789837458e+01
-2.529896387066127517e+00,2.048709642163081313e+01
-2.260287871472254295e+01,1.997939608180550408e+01
1.707760848966357869e+01,-6.684221811261935819e+00
-5.362021948893486156e-01,5.431754959897954649e+01
6.302874120845735284e+00,2.585963252305588966e+01
8.261908236280236295e+00,4.497581899994062837e+01
-3.887252260223883837e+01,-5.671471167273307579e-01
7.633444403186249616e+00,1.868336666962884607e+01
4.892537486233210586e+01,-2.592837964392755268e+01
-4.108839022512430006e+01,-3.898575503003749887e+00
-6.580661929441746771e+00,2.617441258335068355e+01
1.411093929396953683e+01,1.369189977963103644e+01
1.183881556256919509e+01,-4.042082679034801451e+00
5.590885176348658803e+01,1.634683564958661961e+01
-4.337668935732514797e+01,-1.829766175931919392e+01
1.547882260386584896e+01,-2.306508537250567770e+01
-2.013278546811311642e+01,1.224936803833561072e+01
6.124699166673826412e+00,1.043204976386931193e+01
3.492650480375323951e+01,3.648735538232914166e+01
1.122197812509830861e+01,-2.082539793340140122e+01
-1.723696513854599655e+00,-1.256260128816660604e+01
-9.549915596260778017e+00,1.415030425568101213e-01
3.835611781143117582e+01,8.032538829917896805e+00
2.534580019479996338e+01,9.158133364706028345e+00
-2.132649577574951749e+01,3.615904078392920695e+01
-2.595031031854361458e+00,5.190420444289046031e+00
2.951793913811452619e+00,2.597014693558961795e+01
-1.693222173708013756e+01,-1.224448961941117808e+01
1.555972827462328922e+01,-6.872676600873639963e+00
-3.838990574601208294e+01,-1.979909224770988274e+01
-2.919034765789735886e+01,3.730210565852082993e+01
3.562164201903485861e+01,-4.996106764637057829e+00
-4.530206538576005215e+01,-2.053028132371668590e+01
-3.848029977979470662e+00,-1.032701893135523719e+01
-2.883655632782080502e+01,-8.740249799639789430e+00
-2.071717225587397238e+01,-2.417918155944812497e+01
3.769167207806233488e+00,-2.836605500669399405e+01
-8.538689172885662870e+00,-3.695742671396949675e+01
-7.029029616090471499e+00,-1.454264634307087967e+01
-4.078163510444088047e+01,-2.136299097001961300e+01
-3.032782638171104139e+01,1.254044671317261006e+01
-6.919824278359102188e+00,7.269229194933535254e+00
6.497922730957535009e+01,4.001032788325233014e+00
-1.733919011663367371e+01,1.479398922728181631e+01
-6.783832400462365131e-01,-2.623515480621537943e+00
-2.565952846953790356e+01,-2.543091931649590975e+01
-9.980525691080361028e+00,3.242008707643002907e+01
3.853119095938572514e+01,3.470463078091128040e+01
3.050489353997653907e+01,-2.213040494352888743e+01
3.934274911750067361e+01,-1.050951105636967142e+01
4.604301438262860557e+01,-2.117573733177059125e+01
2.641967911347835596e+01,1.401764562602447839e+01
1.294119933284925317e+01,-2.474373226707946927e+01
-2.456160405040251860e+01,3.920266635426231883e+00
4.747499242489304550e+01,-7.998732492171930497e-01
-4.774723494153254144e+00,-1.106799694265731304e+01
9.582346334318215142e+00,-9.359564523779486223e+00
-3.527541796468005941e+01,2.299184456017240308e+00
-1.005313930909893294e+00,-6.873862646639879337e+00
1.470192403748441201e+01,1.071999465315045263e+01
-1.189447706275486993e+01,-7.619340272753573728e+00
-2.029672977692610569e+00,-1.299400067337906250e+01
-2.058250789965446970e+01,1.531621086920345265e+00
8.465011101456608955e+00,6.076596834050675966e+00
-3.028299723311614855e+01,3.212138075400917891e+00
4.084117152183538479e+01,-2.275606413569340791e+00
-3.307241345127513199e+01,3.796290695904555701e+00
3.807211924593552510e+01,-1.580179350171283659e+01
2.050808714717683046e+01,1.428605075831746340e+01
1.193002795021828355e+01,-2.218553858533910272e+01
6.128852611983752041e+01,-1.562067383011576815e+01
-2.823293326881153575e+01,-2.877504841342071984e+01
1.246282035683888267e+01,-2.159711620689760636e+01
-2.338802318187048357e+01,-3.344717872206780385e+01
-2.477195065122167605e+01,-2.004123272761791696e+01
-5.061937024067670876e+01,4.168669887346242220e+00
7.983452592537918058e+00,2.125699235142169030e+01
1.110599032389574248e+01,-2.010841096956211160e+01
-1.929022445202399894e+01,-9.151231766208780982e+00
-5.446337454664554656e+00,-2.943952289450660942e+01
7.041114387703141908e+00,4.042484711573803224e+01
3.436096809555932197e+01,-1.539696960574443807e+01
-1.322090822089198703e+01,1.364271376832542515e+01
-4.496924854701276786e+01,6.190311555790307452e+00
-1.494593279504021588e+01,3.063589970030625498e+00
1.653818323858076056e+01,1.615696928923597397e+01
1.675571398464623130e+01,-6.275311322627743493e+00
-1.041665891679462064e+01,-2.389599113384690554e+01
2.229807037831361693e+00,1.344894146235921184e+01
-1.647177657116496263e+01,3.755091534164122180e+01
1.462441184798225002e+01,-2.851841752594307167e+01
6.369349293584597227e+00,-2.023065997967823293e+01
6.542580217087237138e+00,4.253482585450598208e+01
2.525231484973733842e+01,-3.977680436543369780e+01
-9.040402002391774161e+00,3.985571573761803421e+01
1.933655071188932340e+01,-3.368746948672938224e+00
-3.479528696431673040e+01,-1.357946993519776591e+01
-3.657033836680493977e+00,-1.417632369322513064e+01
1.036523141877046861e+01,6.402796721613454700e+00
-3.256435076210102864e+01,3.497311356810332228e+01
-3.797083376005301147e+01,-6.881790840742472160e-01
-3.618520676372165212e+01,-1.510601325917389381e+01
-6.109667506421764926e+00,1.165552043980605212e+01
1.927467937500552964e+01,-2.322166063652950196e+00
1.739435877937761177e+01,-5.153528431831509948e+01
-1.445076938014606682e+01,-2.256596751786293709e+01
-1.145183237357195516e+01,1.430854391312282914e+01
-1.617147342813826327e+01,4.057412710409918333e+01
1.108745619869924681e+01,-1.161331457319100302e+01
6.283177890062860982e+00,3.870391655837888578e+01
1.529834818819486664e+01,3.256225835625384946e+01
-1.317627705461972987e+01,4.739893381547369167e+00
2.534014324513576710e+01,1.468828961907816932e+01
-2.032712313885886246e+01,-2.608514657454676033e+00
-7.844228468529738763e+00,4.590187264737095596e+00
8.360706173651950124e+00,3.727550530224668535e+01
-1.560471522991459103e+01,-3.556342648318621968e+01
-1.593445007063101393e+01,-2.489229780793348823e+01
-1.844420579174876806e+01,-2.241661077530870294e+00
1.027811614919390948e+01,4.305632480331286160e+01
1.589711872144667026e+01,-9.842012434193449621e+00
-2.215337784962418866e+01,-1.844809132068643720e+01
-1.593749196381663502e+01,4.100810680330896929e+01
-3.077053272331300349e+01,-5.611527533164767156e+00
-3.834332780351233083e+01,1.292142882365123846e+01
-4.076514990424527696e+01,-2.782226410669650463e+01
1.434510712911911590e+01,-6.682350947735883118e+00
-3.219521087842500862e+01,6.709915728323848638e-01
-1.373832541900977944e+01,3.549286317482799546e+01
3.341595898671449305e+01,-2.982107773242328896e+00
5.318877041134391703e+01,-7.166011182528833956e+00
-1.163546150530828882e+01,-7.534153009829762659e+00
1.181500794253187259e+01,-2.467218627163511613e+01
-3.556681216775159360e+00,2.246089084035527250e+01
-6.624464885718383655e+00,-9.798428576476132079e+00
-1.476691358184136860e+01,1.825698778651135257e+01
5.275432465823765682e+01,-1.481219217914947928e+00
5.550911089972787948e+01,1.648510484893963479e+01
6.164923237581777471e+01,-2.120034998265950321e+01
-2.006005846114967461e+00,-4.131410329393009562e+00
3.025952984790952982e+00,-7.869945877906312504e+00
3.716409648943265864e+01,3.500790624574135990e+01
-9.812066492303340937e+00,-2.168659876750881921e+01
-1.024508408670109816e+01,1.367934283668172135e+01
-1.293286679073506917e+01,-2.693303575247795401e+00
8.878126939022598307e+00,-2.072097448085513705e+01
1.657832448201126407e-01,-3.541247195269709636e+01
-2.480566658423402515e+01,-4.487141693801189213e+00
-1.638025383517643618e+01,4.738627416923012703e+00
-2.381445020117785027e-01,-1.700168964299746577e+01
-2.651444068946095456e+01,1.299898855460466685e+01
4.820969812272923427e+00,-1.737916545345037989e+01
1.873168531471284837e+01,-1.429053620670723390e+01
1.197477865585696399e+01,-6.886347459734183829e+00
5.828789467858199735e+00,3.855583704081870167e+01
-2.370335391061116326e+01,-1.929281718266813783e+01
-1.548368998619013048e+01,1.049378890174744150e+01
6.177443107865105532e+00,-5.061620480399354527e+00
-4.190809345655025453e+01,1.627277806041164254e+01
-3.342750993235345902e+01,3.651537939940305222e+01
4.498555875337533649e+01,-2.512230384276205086e+01
2.602228680982610598e+01,-2.741419619971913946e+01
5.773014848192449477e+00,-8.518252158950634367e+00
1.497476542213232875e+01,-1.428115602854604660e+01
1.163082212058401055e+01,-9.125042155232621965e+00
-2.745634525761674638e+01,2.037196388623457466e+01
-1.039514059932711199e+01,-2.160994807631748671e+01
1.530419886153706166e+01,-4.885452024753580247e+01
-3.841754359098874261e+01,-1.943290243755465951e+01
-9.124911007135274588e+00,3.661665781955964860e+01
-1.691263377161398851e-01,3.148076408306271112e+00
-4.188818356582605418e+01,-2.509813257977554457e+01
1.988695169045651667e+01,3.505709374696308345e+01
-3.081448494840248742e+01,5.781920889362298865e+00
-2.786076220728511643e+01,-2.322014121578422063e+01
6.650576311920608497e+00,-2.233174341365822357e+01
1.647847958973008176e+01,3.563941500085772418e+01
1.459029229851617515e+01,6.557519048528226868e+00
-1.889968751074672682e+01,-8.356125845265244934e+00
-5.256537456558300292e+00,-3.244598125905900332e+01
1.091615061445854273e+01,-2.222303990737310286e+01
-6.511601216292370875e-01,1.224212934672758024e+01
-5.059052815917991275e+00,8.341526899636205528e+00
3.013002942524842354e+00,2.286574965354174438e+01
-3.605139637196473501e+01,-4.486453275182622491e+00
-4.328968316053908971e+00,1.359439232516074370e+01
5.351518319390868328e+01,1.097424458304872985e+01
4.969529952413090967e+01,-2.266577840292026380e+01
-2.692763974859168030e+01,8.448784465776766339e-01
-2.007238611404152717e+00,1.614258495754111067e+01
-2.844487821097356317e+00,-4.192135929498255642e+00
-2.327727771689117375e+01,1.999363234238317943e+01
-4.642555208042582926e+00,-3.360059024782319170e+01
4.053586734726992802e+01,-1.298752461463797481e+01
3.768111850959236619e+01,1.170368519094721549e+01
-1.738267352795513077e+01,-4.801645598639711743e+00
-1.409796268823392573e+01,-3.740242917378563448e+01
2.797062297682983711e+01,-4.133978855559542254e+00
3.695497011477637272e+01,-2.698380456190976062e+01
1.113920923845756583e+00,-3.021701171662055874e+00
-1.271494078657223881e+01,2.280557598383584761e+01
6.849090416809813675e+00,-1.479640977604628915e+01
-1.658603011788864734e+01,3.814380402447268636e+01
2.497204622972165566e+01,8.465250534576517438e+00
4.726153908246264734e+01,-9.953671129604517276e+00
4.090585352344518810e+01,7.496499441184910628e-01
-2.620304904979245819e+01,1.420758679710161942e+01
2.790678596567503789e+01,-1.936777241673802408e+01
-4.052209963082604105e+01,-1.399556032808412276e+01
5.505205269281425018e+01,8.326782427486907778e+00
9.245442433677807159e+00,4.488258096236995698e+01
-3.324620254011890985e+00,1.980372249603652435e+01
-1.300418925703090522e+01,-1.804772059018525709e+01
-3.759636088568594658e+01,1.073868409410108704e+01
1.348385804341732630e+01,-1.563654660352351300e+01
-3.752899365482213057e+01,-6.839778258730394356e+00
-1.389684400863020386e+01,1.004845503015525132e+01
2.390281770629993030e+00,-1.119218269440791502e+01
5.282216475431621916e+01,-1.168114174956785511e+01
-7.855770344454412246e+00,-1.326499796549801857e+01
2.129856037640785971e+01,-1.645941121674250240e+01
1.187915880340341523e+01,-2.741275690930874198e+00
-3.154492187000367309e+01,3.323965685194312236e+00
-4.299069750049422822e+00,2.408467831620353294e+01
-2.535877050226468654e+01,-2.897803179672103013e+01
-5.605250242769437286e+00,-6.090816384206334533e+00
-4.373463217557913651e+01,1.905746366195722530e+01
-7.445912797406791128e+00,5.777635954355797132e+00
-3.191271580841060640e+01,-6.211374564813200827e+00
6.459284235136333763e+00,-3.407750695635949967e+01
-2.034093216581326757e+01,-3.528320021212455515e+01
-2.756898135571070796e+01,3.162607721950950967e+00
-3.260687646595281564e+01,-1.943710770697930457e+01
4.933395462688563526e+01,-3.595635119720629547e+00
-3.956679911733248645e+01,-2.919528023571884390e+01
2.624572160917553987e+01,-8.039779964854389505e+00
-5.971691713665021162e+00,9.662826464576092178e+00
7.671924306797780702e+00,-3.731602810920426094e+01
-2.739305162249158343e+01,1.489214163918362033e+01
1.284946318421007661e+01,-5.277853964783291829e+00
-1.649888390325386212e+01,-3.797014495401137424e+01
3.598642768235008305e+01,-4.885867984961669741e+00
-7.010641444688241464e-01,1.062730905440698947e+01
1.963200244598172972e+01,3.266917914198025841e+01
6.402839990135251291e+00,-4.369281895853574404e+00
1.142238711490078096e+01,6.884579845408125287e+00
1.206351481279711102e+01,-1.846444617276557665e+01
1.270481217028929954e+01,2.379062796840823424e+01
2.404627638471190920e+01,1.813568635996901790e+01
3.035591819184474005e+01,-1.287946817844787084e+01
-7.277153296774487856e+00,-2.254483172975289307e+01
2.875739742285339773e+01,-7.415752577150036551e+00
-1.719582509588601482e+01,3.229074915600603646e+01
3.109464047600405223e+01,7.699215273344734989e-01
-1.775558465483305071e+01,5.316068839618573350e+00
-4.717183392174030843e+01,2.549675506257235380e+00
-8.955600885018061064e+00,5.269592088310534050e-01
-3.818384696310562276e+01,-1.160156043978189899e+01
3.044401243839596916e+01,-3.657657177075066812e+01
1.459008077402853942e+01,-1.419244089594585922e+01
-1.483523031985154361e+01,-7.460684749750294387e+00
-3.457352749743774467e+01,-1.211137879856815758e+01
-7.324633930238475088e+00,1.757436571657230218e+01
-2.427623317629246102e+01,-3.005282127997146890e+00
1.248381336837613986e+01,-7.560841278333363391e+00
5.182746591581415707e+00,2.959960932879717177e-01
4.707506311748100103e+01,-1.561381060791202913e+01
-1.966620143047616054e+01,-1.581875256766338644e+01
-1.023167326139000544e+01,-8.011584956309972583e+00
6.367880839228842405e+01,-1.317180548224302861e+01
-1.027973887002619513e+01,1.519618198196008407e+01
-4.179568380038810815e+00,3.490146718784581381e+00
1.845462119972188830e+01,-2.145819742841189282e+01
5.040750914892200996e+01,-2.929948696894006055e+00
-1.615524057390749668e+00,1.224820097899738691e+01
3.834241392867011200e+01,3.672836008201065283e+01
4.684561334226231111e+00,-1.903298404672965205e+01
-1.466965183147958562e+01,-4.431478899874755406e+00
-4.872256778819001433e+00,8.924890212634796427e+00
1.108140548077644727e+00,2.828259418683436266e+01
-3.762153851227548529e+01,-8.752870179002167461e+00
3.281258503513124936e+01,-1.992402611473138663e+01
1.739799692462683955e+00,4.257790068906732728e+01
-1.019666190587758692e+01,7.816696636949187926e+00
4.262365548580786090e+00,4.072266644144389858e+01
1.042968333210241738e+01,1.012286125702094708e+01
4.183679123991581150e+01,-2.331184076568616703e+01
-4.480931006671256256e+01,-1.053594157374188889e+01
6.216079565722020028e+00,-1.181605953526544539e+01
-5.051115631657341787e+00,-9.385271953795994992e-01
-6.943160972528205077e-01,2.212454230837240488e+01
1.500006227438647066e+01,-1.379072786830537467e+01
3.496456129990737338e+01,3.842780615989110515e+01
1.277979801787559566e+01,-2.030592786072563882e+01
3.718002921448081821e+01,3.537319232839127636e+01
-3.635922742235462124e+01,8.146827584349910722e+00
1.708216589387446360e+00,-1.263849452658787698e+01
-3.235786754280460364e+00,3.816523401114551906e+00
-9.389179394768650155e+00,-4.549930578349719923e+00
-8.649454411222892602e+00,2.194810386894496546e+01
-3.526543649479410192e+01,-3.298721302579222225e+01
3.636463892325276248e+01,-2.513277244405669819e+01
-1.857507887476994357e+00,-3.463638484842712728e+01
2.523859388070007270e+01,-1.596639776351714168e+01
1.197777814760100057e+01,2.209539657017172942e+01
3.686544318536114417e+01,-2.115980173202441961e+01
3.303596034666846037e+01,-1.621551288822588788e+01
2.525533829675724107e+01,-1.049350067310861334e+01
3.354054506887904097e+01,1.928375403286806744e+01
-1.672016588688722294e+01,3.084668692595455042e+01
3.453408127421981533e+01,-9.881727327548739837e+00
-2.178017109846433996e+01,-1.442235340523320808e+01
-3.555634309819617300e+01,5.742702942433769664e+00
-1.789244558444281807e+01,-3.125621550953364647e+01
-4.003274037364079163e+01,-2.354799498291793469e+01
-2.582884386731110382e+01,-1.369760718009752942e+01
1.660861185123836492e+01,1.702675857539269799e+01
-1.201439454835582765e+01,7.005573928113981275e+00
1.919040336393004509e+01,3.528561916169488200e+01
4.883557347509449365e+00,-1.691692562930806432e+01
3.840507503516712884e+00,-9.143688359595694592e+00
-9.173190336376965348e+00,-4.066400497802829861e+00
-1.269124777630609913e+01,-3.831611236481875693e+01
3.429702123508975120e+01,-2.410729540972901219e+01
-6.823242814930075006e+00,-7.698426185634502872e+00
1.641129189593301874e+01,3.576967473310571677e+01
2.056374118035126131e+01,7.184588423481797825e+00
3.753653261679270159e+00,-8.096270022428109669e+00
1.909975435854280690e+01,1.870339330817274259e+01
-1.028459203490708873e+01,-6.719590210600649982e+00
-4.197204068826037826e+01,6.272714646468468658e+00
6.767655178706426966e+00,4.478541318350094969e+01
-1.791145984069117247e+01,7.746434173347468644e+00
5.317337440055469244e+01,-1.691934609567902825e+01
-1.360577277137251606e+01,-3.539179168680689713e+01
-5.581321383189724372e+00,3.000444504606917562e+01
3.941561118206084124e+00,-3.422077967852404612e+01
-3.596146414129507463e+01,1.097066384985710030e+01
1.591901595945034664e+01,-2.234484464365497658e+01
-1.140899800508320006e+01,-2.432622546293567467e+01
4.433469951949712140e+01,2.533351560663059843e+01
-3.621923733924966804e+00,2.940309093000530893e+01
2.738581643543756527e+01,-8.861399637279090413e+00
1.140424644841682777e+01,-2.416197174367373890e+01
-1.095642502941268859e+00,8.076774445882678677e+00
-1.310336428494754291e+00,-2.936855777510687826e+00
-1.836833034101402973e+01,-3.508561262368984757e+01
4.134516626567673114e+01,-2.237133180849023262e+01
-3.440789345967067536e+00,-7.072636205562042200e+00
3.537096242987431793e+01,-2.479573734289472853e+01
-1.874073107813132211e+01,-3.432100522626711125e+01
-1.125825601515468222e+01,2.754073329597175324e+00
1.162316878314088164e+01,-1.496094117977777671e+01
-3.171459666887216855e+01,-3.271738178230585703e+01
8.476828609794063496e+00,9.819809888301744394e+00
-4.100106149666179789e+01,-2.994777332673290360e+01
-2.261035643097810421e+01,-2.422410543859946586e+01
-7.490178325336211529e+00,-1.571331640324667056e+01
-1.540408656813949229e+01,-7.373582121968568437e+00
1.801881291903513427e+00,1.087545382683628148e+01
-1.770714137036985036e+01,-3.491276943175641634e+01
-1.505350800607006079e+01,1.156800080466234881e+01
-1.610741581780165177e+01,-1.034858883830696641e+01
-2.185858297534436900e+01,-6.997145028282909962e+00
-4.824229447700288276e+00,-7.652916609932596259e+00
-1.387774730485189600e+01,-2.306590127565534942e+01
-3.712469402021730502e+01,-2.170369177449014586e+01
9.250812540462172606e+00,-2.828492528935193562e+01
3.946758717566404506e+00,-2.007895024827744734e+01
-4.988171263568654257e-01,4.288298132982687605e+01
-7.508354568687390262e+00,3.590985149093845052e+01
-3.254652160605503042e+01,-9.817392735781961477e+00
1.224182604146028552e+01,-2.097622328363346966e+01
3.264552597846009974e+01,-7.203605740768319166e+00
-1.260427405405152079e+01,5.375867541448312581e-01
-3.021685491978577076e+01,-2.175311176212411368e+01
-2.435622084747778970e+01,-2.520333964525504200e+01
-1.859140336894277468e+01,-6.284874692341931635e+00
2.511476732424958058e+01,-3.975086697387367707e+01
1.234275674589362559e+01,1.972957096417055567e+01
-7.787556994449611913e+00,1.951401916314043206e+01
