# X0,X1,X2
-1.560121441968109757e+01,3.030630755066203008e+01,9.614634124249175073e+00
-1.903907415790372681e+01,2.844453536037365637e+01,-4.501721664285494917e+00
-1.846174742388929246e+01,2.911317177904490450e+01,9.478624265135714211e+00
2.288072456904890117e+01,1.323703938614144526e+01,4.630382439265443573e+00
3.020551801579070172e+01,5.128672637693194591e-01,-2.455558849485691653e+01
2.982059402283403315e+01,9.953442912618349681e+00,1.260012895958679913e+01
2.472712398219927366e+01,8.140925703420231585e+00,8.735538637124909300e+00
-1.755367253408464023e+01,3.904234134223441455e+00,2.437795915045258255e+01
5.321945010145022470e-02,-6.905434655027276492e+00,-6.209840148655448644e+00
-9.050008254582676770e+00,1.045537119384515989e+01,-4.378990637081104254e+00
1.476773900719289578e+01,3.443641368338553388e+00,3.543259692849063214e+01
2.093436987058264265e+01,1.509950860440994092e+01,6.723842164758747408e+00
3.346135409248938153e+00,-2.467532314563475282e+01,2.149926271004483525e+01
-1.273879221925131588e+00,9.589147170659074737e-01,-1.436406742208225928e+01
5.550584216607892785e+01,2.307549049117577766e+01,-1.819193925769630837e+01
-1.297233168296315498e+01,-4.701007534378049080e+00,-1.065600894864333448e+01
-2.698991372060977767e+01,-6.914079233151097625e+00,-1.424336116583371448e+00
-2.975078932146561073e+01,1.199138238568830239e+01,4.469393826000305836e+01
2.264623812840439676e+00,-1.454180103520180012e+01,1.336479584176873736e+01
1.668385050209868936e+00,2.886216788389289789e+01,-4.474697025065488276e+01
1.606835251898966987e+01,-5.021797117041916003e+00,-9.482959431297500741e-01
-1.608134935723287740e+01,-1.090342955402491576e+01,1.950577782303729180e+01
3.886320075184980283e+01,-1.025458281078006983e+01,-4.279194302370654412e+01
1.489701094656451785e-01,-2.105446612947639462e+00,-5.953505927380197704e+01
4.026326220762873476e+01,-3.691599463294552574e-01,-4.593980450437425844e+01
1.390483693757992079e+00,5.017769044083766339e+00,1.393539106481230938e+01
2.101978345828677419e+01,-2.121344808562599216e+00,-2.279491160373318781e+00
-3.732007231388508472e+01,5.114161803289899666e+01,1.730666710921837659e+00
-7.709761772367289545e+00,1.272453327901173381e+01,1.516830264667906381e+00
-5.829989691628680859e+00,-1.373372276422371385e+01,3.919151557829166421e+01
-3.514981530239384711e+01,-3.851829697183775103e+00,-6.506042451601545373e+00
7.030887044291861621e+00,9.025560025109738760e+00,1.041488423035282551e+01
4.789084857758478364e+00,1.302570503596837881e+01,-1.718832599984376586e+01
-4.528656098720745860e+01,-3.139152180111113744e+00,7.928705369150178761e+00
3.766659590147355630e+01,-7.901979565211662226e+00,-4.128098455821912438e+01
2.197037742765787272e+01,8.454921195093226816e-01,1.120582136385844763e+01
-1.092276800323583075e+01,6.296845622462447167e+00,-4.878417870514345722e+00
-2.988476384247222839e+01,-1.000422613407562622e+01,-1.324750190685424656e+01
1.420273947648140478e+01,1.143787178646081060e+01,2.213887952050101049e+01
3.277659270554174498e+01,5.607244865526549438e-01,-4.153972198894692980e+01
-3.758638547225339011e+01,-1.621301492436493419e+01,-9.340061926199901166e+00
3.141348039556164196e+01,1.835410372729871042e+01,-2.961529994283362299e+01
-3.195083055981788434e+01,-1.500573117167369652e+01,2.152604228891205340e-01
5.966167348168059448e+01,-6.568640643324086703e+00,3.393109719751653763e+00
-1.640411229856623976e+01,-1.509770195663525216e+00,2.212203431119922570e+01
2.487624481582893310e+01,-9.610936878870451894e-01,1.759897109392806414e+01
-2.894121617808938751e+01,-9.404367351210480841e-01,1.786230766242876200e+01
-1.249349722911465044e+01,-4.992722424140951354e+00,-1.560040957462134692e+01
-1.014011791004102037e+01,3.135303524248165630e+01,-2.197381901223591427e+01
3.513141345329477616e+01,3.410860121683916191e+01,-6.514102915099131863e+00
3.457703488484891619e+00,1.418771277690398414e+01,-3.473949688038656891e+00
6.323923961158551776e+01,-7.511871463337858046e+00,3.110666052350524957e+00
-3.163479376798522225e+01,-5.890072889768204867e+00,4.198299765056551891e+00
-6.285569229848847250e+00,-4.678696667660572572e+00,-2.220055004338269811e+01
-2.948790318939198851e+00,-1.802116850903247780e+01,4.225591920948532731e+01
3.236412658331315839e+01,1.892481035799863065e+01,-2.725420111713297189e+01
2.683477738262015677e+01,9.481253161597772205e+00,1.425837209233750791e+01
3.613672034662980792e+01,-1.521186273661062671e+01,-2.729542615806895256e+01
-2.499552564386317144e+01,3.012517277288860740e+01,1.988103576908396875e+01
1.622541836057963849e+01,3.264540758703800893e+00,3.729014902148215072e+01
-2.328422723996783006e+01,1.315244746284378508e+01,4.415377470229664425e+01
-1.037115229014169770e+01,3.707111409576999250e+01,-1.409895164948936319e+01
1.131694224569361751e+00,3.612368881947686106e+01,-4.668675205403441453e+01
-1.278183482068081300e+00,-2.671018054328058966e+01,2.584239015497434977e+01
3.426519710331958901e+00,-2.470622509226488184e+00,1.598652678767492219e+01
-2.087207220548334874e+01,-2.471468601471572413e+01,-1.531287744159927477e+01
5.743642956228416807e+01,1.586465342385460708e+01,-2.373710845552205839e+01
1.373049879482928404e+01,-2.295795451047453639e+01,-2.826199190870951128e+01
2.028580132506392530e+01,9.164011815433253716e+00,2.549230295515477707e+01
3.226694665000893281e+01,1.862278951168178409e+01,-2.832787230527702604e+01
-2.572756469366973420e+01,-3.787666880543861225e+01,2.161400025384016033e+01
2.198076841756149591e+01,4.831939616754988620e+00,2.902038855457402278e+01
-1.692560495712889335e+01,-3.747895503717739984e+01,1.185875829596952258e+01
-3.009079849128341877e+01,-1.754730615715874364e+01,-8.219426133266546586e+00
-3.417818377997889456e+01,-1.700729785537042105e+01,1.571329644880680831e+01
-1.985924864649977195e+01,4.027134621780653068e-01,1.490623272186705073e+01
-1.482057371124612644e+01,-2.147452615677251586e+01,-8.014533255222566765e+00
6.915621835282864005e+00,-3.714158161266853142e+01,2.335214969472351410e+00
4.208982866155501767e+00,-2.050488000905915653e-01,-2.347592603201984574e+01
-2.289610267075902073e+01,1.329219829328998159e+01,-4.710895630087923891e+00
-5.377459210930306988e+00,3.791345411938695520e+01,-1.872887806404086675e+01
6.026993166720277628e+00,3.048881397873706334e+01,2.646148500198617803e+00
-1.782796299629781700e+01,3.110603883319842922e+01,-1.048863192865210969e+01
-1.464722906987718787e+01,-4.708452366406253198e+00,3.053439350685280118e+01
6.479122411758228850e+01,5.107263513273180955e+00,-1.983233989410151210e+01
-7.696253890396804742e+00,-2.737177100616216308e+01,9.775482492111985167e+00
-6.322398351802096528e+00,4.716118210149515022e+01,2.446029551230614718e+00
-1.768781142206209367e+01,-4.989402245792780910e+00,-8.899637692632836661e+00
5.110781831637486228e+00,3.118983277699196144e+00,8.472712034627534194e+00
-4.091424255067866511e+01,-1.941461982291017563e+01,-3.103760546543810950e+00
5.675045767715871214e+00,6.953028313698663254e+00,-2.663566691923163177e+01
-2.313819864559563300e+01,3.186177694151038509e+01,4.947944843669321635e+00
-1.114628112932160953e+01,-1.079395676393622239e+01,2.104579056166602413e+01
-2.214182179182283861e+01,-1.642001036399143032e+01,8.200775678252371748e+00
-2.512853483871315774e+01,-2.609630917408398432e+01,4.690590625927617552e+00
4.256243148101606089e+00,-8.617614887926695388e+00,1.731317821213624342e+01
-1.508151549737177710e+01,-3.536880237542470695e+01,7.798734820405454293e+00
7.624847048783788495e+00,3.125378709006845313e+01,-3.689546687504188793e-01
2.379140336280431711e+01,1.342193194729731509e+01,-6.252309090893406029e+00
-6.194296739428780896e+00,-3.445813214205912089e+01,6.193320725051247422e+00
2.325989989781287459e+00,6.116054989183208335e-01,4.266722609586093284e-01
-3.164791394656417012e+01,-2.069477367804266876e+01,1.105835427986298392e+01
5.705241593142426737e+00,-2.914939148061411700e+01,1.113923728973821170e+01
-2.302255469281510702e+00,-2.212224683515156087e+01,-1.144730723764279112e+01
1.904466269560851899e+01,-1.154296703787239053e+01,-5.250827745292759374e+01
1.257955279437669383e+01,-1.835732471377562902e+00,-1.690664131096135847e+01
-1.179109727091717730e+01,-1.199453448624049656e+01,-4.934290774173984317e+00
-1.935535742336675824e+01,-1.197002871127835277e+01,-5.206152343329781829e+00
-5.749873347687298519e+00,-1.250971291967632126e+00,-2.302290775129591083e+01
-5.338453190870374065e+00,-2.243591841194487202e+01,3.244587695944812111e+01
-3.615006090212226297e+00,-2.253103573192605324e+01,4.006221566641387710e+01
-1.566282706785808365e+01,6.672106516914061203e+00,6.068822133507522310e+00
-3.618523146882587582e+00,-5.165840335859830823e+00,-2.524139663236102038e+01
-3.915441675645857345e+01,-2.367656841940776857e+01,9.376833010600687857e+00
4.992519453653707018e+01,6.050461129894659784e+00,-4.227639604072650314e+01
-1.664034648527715277e+01,-1.239683115160994475e+01,7.768368912510259960e+00
2.624014442243195333e+01,9.753038638323747733e+00,1.028799172258792360e+01
-1.058060048165949674e+01,6.096165371653883724e+00,-4.271254457404399574e+00
5.254357963607770898e+01,2.759812491544328950e+01,-2.067016092288088203e+01
-5.001799212968824015e+00,-1.523449410767890910e+01,-5.049772405691744126e+00
1.227957103259510907e+00,-5.695314939322937420e+00,2.440136980841582925e+01
2.547447589259995482e+00,-8.128895236998456397e+00,2.846632548822374176e+01
-2.487725179017395760e+01,3.083145122744623023e+01,-2.108045930188697514e-01
-2.543962101737750459e+01,1.020150895084233156e+01,4.222663464124470778e+01
3.778334125807074884e+01,-8.317213589901786719e+00,-4.275517972728827942e+01
1.966188606076903866e+01,1.419846796890822738e+01,2.470515964600014058e+01
2.236990720710603497e+01,1.149833774125942476e+01,1.588515631197500788e+01
1.389623278655250482e+00,7.652998044312190551e+00,9.193236849289575519e-01
-3.458605429522379637e+01,1.628279797801684481e+01,4.261242817788909676e+00
-7.199439394580347873e+00,4.561796714564881228e+01,1.222229851701654102e+00
-2.647972981258559955e+01,1.308364323963418840e+01,3.821245325374048463e+01
-1.459088826422998686e+01,-3.528227972983764005e+01,1.867235240336785340e+00
-2.286443655960636434e+01,-1.744229980554138137e+01,2.037200391695600388e+01
-8.219366263280726059e+00,1.122883389428021950e+01,5.286936971373062732e+00
2.449301418519474538e+01,4.327071537856523875e+00,2.644690749690442289e+01
2.787843256389550817e+01,1.436440714342640312e+01,1.568362962143484474e+01
1.518615607015160229e+01,-4.906121997004308372e-02,-1.175249673211875745e+01
-4.877474863204972477e-01,-9.573894478820452747e+00,1.778448385748703586e+01
-1.310924557994542639e+01,4.620353703130211542e+00,1.904760733248554772e+01
2.100239436176870811e+01,6.720453953046864548e+00,-7.845508923623349951e+00
3.540063847000946140e+01,-1.027967526466520631e+01,-4.236637308077255426e+01
3.025334055012453760e+01,1.186160913453159438e+00,-2.116913360297203894e+01
2.048585447082691857e+01,-3.080590645459624355e+01,-1.344811741326150312e+01
3.016771528943252534e+01,5.240369334150805258e+01,-5.399258428954259337e+00
-1.224657241204502611e+01,-1.524419332226636747e+01,3.128181692048960727e+01
9.875525434015326454e+00,9.344869297891490234e+00,-1.413818895602226000e+01
-5.973299479469722506e+00,1.356464075028634308e+00,-1.824584660921937029e+01
4.205754871674880491e+01,1.276727682301905986e+01,-3.467751019182913552e+01
5.734654705892200610e+00,1.166353218822631099e+01,2.125184625582250675e+01
-6.417469626469588739e+00,-1.789699808873363907e+01,1.969089224836805130e+01
-2.244396810022990607e+01,-1.370732083008721425e+01,-3.739102746247378484e+00
3.856877975133121339e+01,7.607870040949226365e+00,-1.294023631865716162e+01
-1.540692902079896420e+01,4.608679188808824989e+01,-4.659847170995291776e+00
2.262158053544896674e+01,3.121190559338005155e+00,2.834737331383573178e+01
2.752625279252553625e+01,-6.752488944513154401e+00,-2.807078423302643344e+01
1.305652629181238567e+01,8.568450786066527769e+00,1.175241525165449552e+01
5.739569944284673042e+00,8.191909898390664635e-01,-1.743949665229631307e+01
6.454826179271713205e-01,1.096780834486410328e+01,1.222821885109005535e+01
5.339652752198224306e+01,2.826256656264695977e+01,-1.993622471796136608e+01
-2.766966954203535423e+01,1.393337092866305760e+01,4.472475995688810002e+01
-3.649871024553111454e+01,-6.527589070853827558e+00,-1.089206181910496518e+01
-1.973076932504148395e+00,-2.031029151372994690e+01,4.146529052396370219e+01
-2.747857845668917065e+01,2.550834865360988246e+01,1.172831192558545865e+01
4.960883635615858367e+01,1.084123580833488809e+01,-3.272105822320757795e+01
2.942217677327013448e+01,2.405993992832677009e+01,-4.871978335157582762e+01
1.900166203335249904e+01,2.356161560444359981e+00,-1.653800998147637458e+01
-6.308954774292500289e+00,-1.329120367656870449e+01,4.368754676890063848e+01
-6.780270133300141389e-01,-3.192058134980999284e+01,2.466245996311541333e+01
-2.947313180359743257e+01,-1.715672414149490521e+01,-1.508608004556066007e+01
2.944603804206371933e+01,8.767595872807998347e+00,3.048507800651188404e+01
-9.601155360429197927e+00,-9.325222183092154893e+00,2.238072525605874574e+01
7.654868095569436370e+00,-3.205202187866301244e+01,1.005137856384721573e+01
-2.062898427514405952e+01,-3.501533625396717753e+01,1.600038201441510566e+01
-2.080043952339139857e+00,8.071818869281875308e+00,-1.625118849817527789e+01
-1.074878958724787203e+01,1.486832794589060214e+01,-1.424141336401940183e+00
2.569769285215624421e+01,1.548324179998837558e+01,-9.444310715318532390e-02
-3.696544952227573333e+01,-2.344392323350893204e+00,1.656012986484008565e+01
-1.568302017392448811e+01,-7.964527836301190433e+00,-1.098365197106801538e+01
-2.256116981776199282e+01,-2.317163057870760667e+01,-7.888711571909696296e+00
-1.661319465697882336e+01,3.842774442955364833e+01,-2.238770608445800114e+00
2.847986739384063881e+01,8.808892471843916994e+00,-2.156723197347242404e+01
3.843410133214785418e+01,3.257557565872005512e+01,-1.396313066101295952e+01
-1.910038221334127684e+01,3.187068026528787001e+01,1.064110537369665366e+01
-2.686551474701560949e+01,1.497189001673887887e+01,2.563982821417305047e+00
2.086186742968224817e+00,-2.797413526040841703e+00,-5.952245207630297585e+01
2.390239070051236325e+01,2.970805309551852069e+00,2.661840817995125619e+01
-1.389881177839882120e+01,-9.145650509917043758e-01,-6.770468699698234616e+00
1.572405168527363450e+01,9.527318100995511685e+00,-1.733127452806346946e+00
-1.079401269077118108e+01,-3.021628145236999075e+00,-1.227128110198827571e+01
1.080995045029686707e+01,1.669680144341084826e+01,2.216812766852226702e+01
-3.174346902031628304e+01,-2.853764977191012520e+01,-1.729521211451842566e+00
-1.123839287576125656e+01,3.469356134867675223e+01,-1.880360527714342567e+01
-2.311367023567789403e+01,-1.379314344403189274e+01,-7.051898336851337490e+00
2.412904779832055979e+01,4.679440832243361825e+00,-7.056995020426716225e-01
-3.548614942778650061e+01,-2.668170330402755042e+01,2.338170490179878414e+01
-8.325502140672529805e+00,3.339307784227352016e+01,-1.859233381480791181e+01
-3.747689321882834435e+01,-1.920421666705037467e+01,-8.563370535268115091e+00
2.868277136937496508e+01,1.054462274095526375e+01,2.180818601560496717e+01
3.376272137225880243e+01,-6.639974858825964610e+00,-3.065116725245877305e+01
-2.760465702348583861e+01,1.060479361546536481e+01,4.293457652848330497e+01
-1.719295935506834994e+01,1.080416431786291120e+01,1.557142370863719272e+01
2.740593402565619385e+01,2.861231303401873483e+00,1.778154885975707700e+01
-8.753568592245697388e+00,-1.874594976222196507e+01,-7.583972265548270641e+00
2.006019989346761623e+00,3.898599306686914900e+01,-4.781740401178730338e+01
1.356135894714725287e+00,-3.941711064531870701e+00,-6.184511440460006071e+01
3.486429641334076024e+01,3.554783959688959527e+01,-7.324443354128058026e+00
-9.826825116438106633e+00,-2.020383048530622361e+01,-1.390679261850333681e+01
-3.919225625311524741e+00,-1.496885813438415092e+01,1.717792579966772948e+01
-8.465275172863245601e+00,-1.040331589001681678e+01,-1.210170361222745505e+01
1.834405877881863933e+00,-2.406024166629884675e+01,2.978897806703599116e+01
-2.254604296850662326e+00,-1.608596875458749054e+01,1.054440608850878469e+01
-3.900973549538294805e+01,9.537213016214554528e+00,6.686224872487242621e+00
-3.311809951965590670e+01,-4.540780516879435957e+00,5.299424684916504091e+00
-4.060610613669734192e+01,-6.763239301941524673e+00,1.082557522061459565e+01
-6.645048008097680814e+00,-7.598658416028743368e+00,2.062591908650686179e+01
-2.856426028461230970e+01,-9.549588382839569789e+00,2.225693203686123312e+01
-5.328448662676048997e+00,-1.937316757140579071e+01,4.045607339977050998e+01
-2.619315504850650811e+01,-1.733980064289014678e+01,2.822577057404552292e+01
-4.356981980399079468e+00,-1.050773243359908093e+01,1.285859997874166361e+01
1.725568372853721755e+01,8.069036712092055197e+00,1.433794611393477680e+01
5.325539157681718905e+01,2.937475870966850167e+01,-2.000615867271487502e+01
-6.373613364700464246e+00,4.920720730836499746e-01,-2.566621547790459701e+01
-2.272087762593587001e+01,-1.811844601782285480e+01,2.641604507266419155e+00
3.885992260384547592e+01,3.206406193356655621e+01,-1.446049063464359108e+01
7.243253507508965683e+00,-1.622237829098536110e+01,1.823163711107495999e+01
-1.573087133392674275e+01,-5.519675959446969316e+00,-1.373043088759114028e+01
1.749701401829516101e+01,3.031267767252511902e+00,1.677918887779640400e+01
2.545131870056441059e+01,6.820562483156209943e+00,1.461305647014254561e+01
1.036508658800436145e+01,3.685237006060145859e+01,-1.385654648858859694e+01
9.903284191510326906e+00,1.379525967827472321e+01,-2.692769851766410483e+01
1.364019871709322906e+01,-3.211457182064673788e+01,1.947097055959339462e+00
1.150250328266679034e+01,9.581068806235025548e+00,-2.082302110155972130e+01
-1.330948869186249794e+01,-1.724355348212070282e+01,2.013784937814256182e+01
6.455199518273381898e+00,1.590938433450047285e+01,5.062095182344747535e+00
-2.316262690434888327e+01,-1.404938938035850171e+01,-1.759249528191699952e+01
-1.570083292193064040e+01,-1.188338469998229385e+01,3.102411802544954611e+01
8.907701030301656830e-01,-2.866167133171188652e+01,3.310574553873689041e+01
-2.386034561969670165e+01,3.131679002803535994e+01,8.369189616464609571e+00
-4.644441662782426050e+01,-9.519252157102993550e+00,1.047217009980765567e+01
6.027643244804037437e+01,-6.577552110751764936e+00,3.048825360590321942e+00
1.274108419695596517e+01,3.487922275479625966e+00,1.179940954071623693e+01
9.286235970035724208e+00,-2.429233506515552588e+00,3.072314892002490794e+01
1.874479051966084775e+00,-2.278597714109693584e+01,1.094152790565505917e+01
-1.545803199266580830e+00,8.749110404853261969e+00,-2.410471384068919587e+00
2.402498344210857617e+00,5.350077549915576824e+00,2.884288966663577369e+01
1.047133920708838417e+01,5.647835008868293372e+00,1.335302892887218107e+01
8.570813577935771477e+00,6.559314949319602128e+00,-1.216336447786875041e+01
-4.010972344367722681e-02,-3.598671322051851007e+01,1.725059161454034395e+01
-3.845494555310341234e+00,-9.790027581603572004e-01,1.836314014171417242e+01
5.561762770449391979e+01,2.327111737864189323e+01,-1.817430408448977630e+01
1.662899975334600455e+01,-2.593051969730298945e-01,-1.321162480179269316e+01
1.543736313776814484e+01,-2.377577966462762316e+00,-1.288551628457673681e+00
-2.642738731147862907e+01,2.970824497467341274e+01,1.513065682992837857e+01
-1.253827238644137942e+01,-1.615503914284182585e+01,-7.520977442505889954e+00
-3.256880039033804053e+01,-1.574646938740620605e+01,-1.126967112043448083e+01
-2.248901993056285420e+01,-1.125248789162570517e+01,1.956864028664013588e+01
-4.719247166837894980e+01,-9.865880521606582576e+00,9.951607701765157188e-01
-9.998291430721684137e+00,3.476938823111077426e+01,-2.266863465471944750e+01
6.438872386071965082e+01,2.415982331845689668e+00,-2.421902273178672615e+01
2.519706120449886555e+01,-6.932352991348536442e+00,-2.448843737048688141e+01
-9.091468446149933769e+00,-2.905475725153300548e+00,-2.076061747647388955e+01
1.752223426435053563e-02,-5.096467989782167862e+00,-5.884551764238043603e+01
8.275336084279297566e+00,-5.110152447728802727e+00,3.777632860440351070e+00
-8.732683094257385648e+00,3.936672561273910276e+01,-2.128350126465599601e+01
-2.118950319948405436e+01,-1.084874029622240599e+01,1.910638323919357262e+01
-2.568436065208209129e+01,-1.971987083777543504e+01,-5.490490608722139676e+00
4.061808253869642016e+01,8.079327854411552323e+00,-1.198217799836201358e+01
3.748629722801000241e+01,-6.630950818122816948e+00,-4.114437415630658990e+01
-1.753922461116732734e+01,-1.770691743907184090e+01,3.667657282001308694e+00
-6.433153074606543065e+00,-4.670224248098971742e+00,6.245598324212002339e+00
1.205476736817297478e+01,-1.192615261509306812e+01,-1.553840047756230014e+01
1.757607831072147064e+01,5.263681254861769965e+00,3.208055657881072165e+01
-2.565566056199861222e+01,4.063374600311361995e+00,1.759519523480321723e+01
-9.255951399308552041e+00,-2.449357014660296983e+01,2.959714642849428046e+01
-1.017023110368423922e+01,5.004744559694676909e+00,-2.445760383670229299e+00
-2.988050454487975927e+01,1.230453345012463551e+01,4.471170198742201052e+01
-3.206435013777203746e+00,-1.919572373184748493e+00,3.225202031893753229e+01
7.102705310376096648e+00,-4.792434173569146694e+00,1.424961785079240606e+01
-5.668680330431405956e+00,4.673883580785023639e+00,-2.948445322532410628e+01
6.589259150600263126e+00,2.212035221656846673e+01,1.406653774269849855e+01
-1.186864923844419017e+01,4.412100962626256262e+01,-5.564101166200937421e+00
2.164218197776020247e+01,-1.360200269443495280e+01,1.267789456876826648e+01
-1.180798500126820638e+00,1.031141727232637528e+01,8.015752860032471006e+00
-9.804147788592214141e+00,1.547678583883477721e+01,1.959477072359061767e+00
-3.168944448593072849e+01,1.550181394317804795e+01,1.795601565662952481e+01
5.095243839330050406e+01,1.184889842697107909e+01,-3.271968045213155563e+01
-1.828739529225243743e+01,-1.338955229349245712e+01,-3.861521952085823273e+00
-1.101139110275513033e+01,-1.048008951972827774e+01,8.804901205912813111e+00
-1.128856740247534240e+01,3.802734327358653132e+01,-2.409185153300606430e+01
1.476817455011187263e+01,1.920781610505171955e+01,1.495193841839479276e+01
4.250123795268650362e+00,5.448462170736937615e+00,1.434193104465756008e+01
2.246082682415364218e+01,-3.850932476125033532e-01,2.289413250822149237e+01
4.101150169965205805e+01,-5.347525005807288956e+00,-4.252587819803650149e+01
-2.665101478217129127e+01,-1.753509558653545142e+01,-3.457670955543057811e+00
4.089520227893230953e+01,-1.580443933546403379e+01,-3.151473197642699375e+01
9.655476283799460546e+00,-2.812564556946641758e+01,5.282645823561787246e+00
-1.534182291876202875e+01,2.427620865839440967e+01,4.627857016822229497e+00
1.471354318135175099e+01,1.110469123595295216e+01,-2.063668043903651750e+01
-2.085728345763946834e+01,2.540984972535859043e+01,8.477104545943529246e+00
-8.763005758352615970e+00,3.448569537610142532e+01,-1.847730099357635680e+01
3.880493493769221658e+01,-2.002016390936861789e+00,-4.115012549242899809e+01
-2.678729217161254894e+01,3.315918409270359746e+01,8.756533043429350016e+00
9.217125888903389352e+00,2.217889037643003380e+00,-1.988938813198079814e+01
-9.199441337779031613e+00,-2.771217598761913870e+00,-1.083978014316313221e+01
-1.723479657643610707e+01,-3.912932351775727824e+01,4.510695970436471747e+00
8.791980973215062889e+00,-2.511235005275318066e+00,2.125076706061312493e+01
-2.924095042646663956e+01,6.922544268575379078e+00,-9.654919332598497661e+00
5.079207024184282382e+00,-6.440498072541899433e+00,-5.215817649250794830e+00
2.039623563566689057e+00,-7.404336151998081483e+00,1.245486412680592814e+01
-1.343653513731870142e+01,-1.957726441177849164e-01,-9.659228688151079822e+00
-8.011122087088786259e+00,1.686003495358043125e+01,-1.145209456532178116e+01
2.912467685307694509e+01,2.614832417545834886e+01,-4.635741675344663548e+01
1.383330419032826386e+00,3.534909086056700289e+01,-4.686829345673388048e+01
-3.805250254844290936e+01,5.030778170788124015e+01,1.256047105792888807e+00
-2.513207358356976684e+01,6.059827395190102273e+00,2.632214702294259823e+01
2.730279143771716122e+01,2.400092315859300740e+01,-4.968031319428199311e+01
-5.806401024430067892e+00,-2.412378492735392843e+00,2.123677333968998937e+01
2.192261392062841541e+00,6.015891882736914553e-01,2.034621868496193287e+01
2.065012317009444764e+00,-1.938596696953639054e+01,-2.799987154450079174e+01
1.256347743412836415e+01,-1.141513005921786572e+01,1.028428894673890603e+01
3.925133765117128526e+00,-2.992572809597055539e+01,1.117653178224141364e+01
3.000781277829280924e+01,-9.997288347504621697e+00,-2.726865330719344982e+01
-1.109235437613424580e+01,8.378303184219742406e+00,-1.273314296965307690e+01
-2.352751483687267609e+01,9.946189046119494392e+00,4.242757339214834644e+01
-2.993239926216624713e+00,-1.500549119115141039e+01,-1.610805159444241497e+01
1.337749398462673867e+01,1.006000030095205489e+01,2.739105535078765641e+01
1.038213107359245546e+00,-3.345846937366006912e+00,-1.773097005052321151e+01
-1.051664757895146174e+01,4.316090943241584910e+01,-1.771981061251047818e+00
2.039380647388717804e+01,1.857750817866658632e+00,2.273378931718016815e+01
-2.024013148631788539e+01,3.686425173660746513e+00,2.380049947167905344e+01
-1.260830503820051973e+01,-8.119453600438111707e+00,-4.881580359932232938e+00
6.708648059180352341e+00,-3.283810227575411744e+01,3.003591788560811437e+00
-1.390027560824902686e+01,-1.520433992376418608e+01,-1.365461819051697923e+01
-2.705173602384515874e+00,6.689753368589962390e-01,1.830899605889618442e+01
3.355997681126094534e+01,-2.272134533913511056e+00,-3.296088040117444962e+01
1.089700299828815777e-01,-4.456264218571148739e+00,-6.310020010846051264e+01
5.981858173880499896e-01,-2.162994180603425320e+01,2.364904968469875612e+01
-3.321677959531801605e+01,-3.863324700868665307e+00,5.394443553438308392e+00
-3.648911148624983269e+01,-2.201830186297245007e+01,-2.028697127534837108e+00
-4.019112354716238400e+01,-6.492738183800183194e+00,1.440921834772299981e+01
-8.647313641921627436e+00,-2.956416055707961732e+01,2.813872234806275330e+01
1.835443748691307775e+01,2.779654634948193870e+00,2.801316388100884325e+01
3.333434480649148668e+01,3.185520744061924869e+00,-2.333548065546574080e+01
-9.351653351202694253e+00,-1.155692584643005993e+01,-4.517677923674024321e+00
-2.319103236961240810e+01,-2.243815079900768694e+01,3.367694108843529222e+01
1.978731284142655156e+01,-1.879941225566438945e+00,9.855294743145263325e+00
3.651288160747647282e+00,-4.850855908331152655e+00,-1.322925316030087295e+01
-6.118489663643749132e+00,-1.007051019873906128e+01,3.651116046860131803e+01
2.852840470976807907e+01,8.195584666836508436e-01,1.381351254136039763e+01
-3.841697825855710846e+01,-1.831476659658607531e+01,-9.229351071373873339e+00
2.805192829574653501e+01,6.261276489209361529e+00,2.667932746288817469e+01
9.349129621680656754e+00,2.339744703299799866e+01,1.333408247970840677e+01
2.522493176511530422e+01,6.298322290950697955e+00,2.477852212610493154e+01
1.365611945489989587e+01,-1.580096189634583537e+00,1.874229748016030372e+00
1.196412720492074122e+01,5.304166783593339929e+00,-1.594390276002419071e+01
1.428901599702446212e+01,4.762825127506441270e+00,-9.796784883316233206e+00
-5.091262394026919047e+00,1.714066714793293045e+01,-6.339009858939250286e+00
-2.007998223997990195e+01,-1.471881640702341443e+01,1.926327271985965650e+00
6.291022219319082787e+00,-3.872696592434240870e+01,5.889754639254686452e+00
1.412361191728960019e+00,1.136824799612179193e+00,-1.907217889132337163e+01
-2.687161604883431565e+01,1.286950176217701802e+01,4.465273172641753519e+01
-6.026802124327882426e-01,-9.712916983938649551e+00,2.028327121037876424e+01
2.503698205542242428e-01,1.386320867676871016e+00,1.468916378764330055e+01
-1.398296170946924200e+01,-2.953748195106789254e+01,2.908884506684137961e+01
-1.822200008719469855e+00,-2.668846676137150808e+01,2.248832665949930742e+01
4.007578319478889028e+01,2.610013161282461081e+00,-3.891293444036133309e+01
8.605516750585175956e-01,-3.338180411095675870e-01,1.604657403054225284e+01
2.196547687119389991e+01,-4.077069627605435898e+00,1.648619608832926531e+01
-2.949838934026217885e+01,1.056523175793791758e+01,4.584188085230711351e+01
-3.622534554287535258e+01,5.035405567007582306e+01,1.258625453889881562e+00
1.354323930721359304e+01,-1.659468531287514637e+01,-2.467294088114075024e+00
-2.481111781967356578e+01,-4.176072077981993402e+01,1.567395232694465612e+01
-1.919259654834700868e+01,-3.002198741618416489e-01,9.277810504918186929e-01
