# X0,X1,X2,X3
2.685017656507201167e+01,9.365791278776194773e+00,-1.820121826561356926e+01,7.508546712836993819e+00
4.730179700477387783e+00,-1.268295556555817938e-01,4.255101057017844113e+01,7.444203978577268899e+00
5.949627039246107785e+01,-8.184778258406387508e+00,6.028102626830481370e+00,-3.593877542939805547e+00
-1.498234042895135687e+01,-7.552651736905107605e+00,3.941338361180394401e+01,4.508085052156838302e+00
-6.706785080382550390e+00,2.344489574923510133e+01,3.536895353234636730e+01,4.771606911619174163e+00
9.976123963994254495e+00,-6.413707389521016822e+00,-4.462345432153680402e-02,-1.525921061690413794e+01
-1.908465981299120484e+00,2.263017262152454734e+01,-3.521673536212743372e+00,1.405240999426313842e+01
2.501663320047374128e+01,-4.052221812854234173e+01,-4.895120276862615083e-01,-1.807906568958958715e+01
3.580932200906478347e+00,-9.318643296757281647e+00,6.872077977656834591e+00,-1.492486260793995179e+01
4.417964054267354612e+01,-2.559846509704768014e+00,-4.119463727093426542e+01,-9.512698524560782687e+00
5.969689829131552550e+00,-1.969106837398262044e+01,1.271821079361421702e+01,-1.762553504420294237e+00
-3.291883822905764134e+01,-1.412964718727436164e+01,-2.337536120679205354e+01,3.477644273668732744e+00
-2.947718875604161681e+01,-4.686106884992040200e+00,-1.704719761602837735e+01,-7.153657803828757267e+00
-1.040979765055464235e+01,4.976094285858910560e+00,9.256575439432017660e+00,-5.651460944774066242e+00
-2.509469593478108251e+01,-6.000206732178670066e-01,2.184363869687262039e+01,-9.317061656655122093e+00
-9.552494870252218329e-01,-1.214777007322177482e+01,-4.464078350097421932e+00,1.489357631303507112e+01
-5.531002644117450906e-01,5.960244547122534264e+00,2.162286822855893931e+01,-1.435996039064287633e+00
-2.481645934337742432e+01,-5.623579461598849916e-01,2.055829437757862266e+01,-1.195687549372504854e+01
6.044806865123681483e+00,-5.717701625686601119e+00,-2.741382239560534284e+00,-1.492933358544341060e-01
4.972203325335133428e+00,1.472560101905737895e+01,-2.100754221305343705e+01,8.697491420986477095e+00
-6.672239976588790533e+00,2.092914571571231974e+01,-2.615510736616299514e+00,1.690004969828777703e+01
-1.221833915239884405e+01,-3.613996659477364037e+00,2.305653955980422865e+01,1.192545417338812364e+01
7.650234805612594613e+00,-1.689399699068482263e+01,-5.737326267378188760e+01,2.411676177852263514e+00
-4.988558008654782938e+00,2.230672277822749905e+01,3.294668750466664875e+01,-1.595866100219363126e+01
2.813201870597813681e+01,3.266955267146385733e+00,-1.111653190733090923e+01,-7.762032893157410740e+00
1.070837763026942291e+01,-1.482743033421160872e+00,-4.344401278141222456e+00,1.263368209003044385e+01
6.399081166259225029e+01,-2.419239604024537016e+01,-2.176866456130328942e+01,9.765868603477548149e+00
-3.308603274511443004e+01,-1.283861120131128297e+00,9.010215659919319720e+00,-3.219449437053047092e+00
4.980852226758568690e+01,-3.798017929832208495e+01,-1.781672259052207252e+01,9.717681976034107549e+00
5.914574390105027391e+01,-1.011903773898195524e+01,6.860896864239134807e+00,-3.389688532726402581e+00
1.733973831934516596e+01,-2.772124116996184551e+00,-2.298479741314887637e+00,-1.449001131641088769e+01
-3.425086668836833326e+01,-8.788510966590717288e+00,-2.309147928113388915e+01,-9.384722637411838875e+00
-1.909232242667320278e+00,-4.095058172753736514e+00,3.825252644629714371e+00,3.354165011140319397e+00
-1.822586488707352714e+01,-1.539759963032453882e+01,2.295821839488070637e+01,2.110847562130100386e+00
2.584787224203467737e+00,-1.110384252245030545e+01,-2.546057579778602697e+00,1.736458483238965300e+01
6.152872923806942396e+01,-3.107879466979332506e+01,-1.754011170164503142e+01,6.128429399736249117e+00
-3.215198687756498686e+01,7.583656454545142367e+00,-1.516489517401798715e+01,-1.122040485375438434e+00
-5.134319727121396948e-01,2.038064417982370813e+01,2.477576790455581879e+00,1.575928642531205703e+01
-4.561757939545660889e-01,1.172907815115686780e+01,7.312863328288646159e+00,8.137909943467573015e+00
-2.830930881574985136e+01,1.787944902517443069e+01,2.622624850497754512e+00,-7.131520351128384227e-01
3.587688818789251854e+01,-1.573055803406164443e+01,-4.136229288577838226e+00,-4.885262898014707034e+00
-1.786380204457064913e+00,-7.411238694928492521e+00,9.872751194451938161e+00,4.707568273529458835e+00
1.011294557862218113e+01,-1.017484633532626148e+01,6.408891876554249301e+00,-9.023637420678793930e+00
-1.407480642622140010e+01,3.698090449828046022e+00,-4.355320266033118060e+01,-1.731361208118405770e+00
3.745681275747051231e+00,-8.620294013646040199e+00,4.028457778503644171e+00,1.144200072224242781e+01
5.171460093414417258e+00,-1.874211117080979960e+01,-3.087311058550397114e+00,-1.993321190566700807e+01
-2.469159453470259180e+01,1.554206306426916706e+00,1.612638613217728079e+01,1.367867925998525358e+00
5.064241790203393156e-01,1.976824967915048603e+01,-9.798770339015472786e+00,1.259933413985425510e+01
-2.148425978596026553e+01,-2.796745442541292093e+00,-2.793232284439258351e+01,-3.562128385311482237e+00
-6.147683953152260905e+00,2.021703522546511778e+01,-2.009886241639927462e+00,9.860980256992338155e+00
-3.352122458504477542e+00,3.557978432476650710e+01,3.447206623652601110e+01,2.716453988763318783e+00
-3.780266318115801827e+00,-1.557640104926027114e+01,1.209573233723827634e+01,6.552023226605031780e+00
7.252959475775980991e+00,2.643647937057038177e+01,-4.320168780676419296e+00,2.586446225245476738e-01
1.563415813690407852e+01,-4.929148117979698540e+00,-5.429218168281965684e-02,-1.408969299795716168e+01
-5.121101215048499355e+00,-8.865344662392518060e+00,-9.549591311466134158e+00,7.301424513477065226e+00
5.518012798804141994e+01,-6.862888898007252436e+00,1.160596293822687280e-01,-3.844953339304498563e+00
5.012643330145795062e+01,-3.524590821861334433e+01,-2.064114251157905500e+01,8.341776421010317577e+00
-3.763961141263060028e+01,2.487823440834252509e+01,4.612495181437982872e+00,-1.898192371922945654e+01
-1.819038615385081314e+01,-9.443690821342290320e+00,3.543317472310079808e+01,2.587794033643361580e+00
-1.779621535830623102e+01,2.238240169456582151e+01,6.479471950004574154e-02,-1.365315853221603426e+01
1.543728306295249020e+01,-6.994758666925146251e+00,-1.698861347878288797e+01,-5.076402662940578736e+00
-3.001247286361252975e+01,1.086248618257517329e+01,4.460670895540401304e+00,-2.481527102300136534e+01
-1.308780106867054016e+01,-2.309170044208181505e+00,3.374146575440698825e+01,7.984447242636141695e+00
-2.766874956182565271e+01,2.333892550998936954e+01,1.196250744103476293e+01,-1.100803990999826532e+01
-2.042858729215445734e+01,3.231265395361194948e+01,1.165259610430291559e+01,-1.398653349254229639e+01
5.487044841062113321e+00,-1.058856079192380939e+01,1.068033395645654160e+01,-1.713148036779586292e+01
1.186832391426025168e+01,-1.048494689944788405e+01,4.211457596977585816e+00,-1.817769418293568506e+01
4.673264437698239071e-01,1.545680350588246910e+01,3.635483566585350879e+00,9.702431806256539559e+00
-1.757813421236186002e+00,-1.676885074695537492e+00,2.885437686544787539e+01,1.777938625076113333e+00
7.343018922311108199e+00,-3.608655656527558264e+00,5.030905418132216589e+00,-1.310257526028828501e+01
-1.062395596145815801e+01,-1.752570395264422487e+01,-1.777968397652052390e+00,-1.112672402702841445e+01
-2.347277390040302691e+01,3.253666139047726347e+01,1.647006660548090196e+01,-2.836533792178044688e+00
4.512040877358288071e+01,-4.890464565694117027e+00,4.682781041775215591e+00,2.086131120291197405e+00
-1.333800883522010672e+01,-5.235404001550541864e+00,3.268829634078239366e+01,-2.569293855060435394e+00
-1.143133921101443740e+00,-1.681758265454346457e+01,6.299138494750120110e+00,-2.777106849902866159e+01
-4.181630726655968999e+01,9.543333114855140353e-01,7.106852081292726053e-01,4.030159391441918260e+00
3.775277953594117264e+01,-1.625384685805445528e+01,-1.851764930717223701e+00,-8.645987324791878592e+00
-1.205482483503373459e+01,2.546104861120111096e+01,3.388867002249342875e+01,-1.129096321177423690e+01
-2.200660081908862153e+01,-8.792519331175578046e+00,2.224061460782184696e+01,-1.507780104260491782e+01
-1.479012121372676347e+00,-5.857225789396466098e+01,-8.976030436286515979e+00,-2.060359027100894524e-01
-1.608016612767424292e+01,2.814206943920177650e+01,1.219198427312593580e+01,2.909722818966432367e+00
-1.759822241647804475e+01,-7.315902613319647863e+00,-3.971097535782536214e-01,1.392032273551679644e+01
-8.745684097047039529e+00,-6.147588552500690140e-01,-1.872072517612085818e+01,7.613747612384471175e+00
-7.827675806669790681e+00,2.835816079603074158e+01,1.291411438074778657e-02,-7.607759622462503479e+00
2.592798716096714529e+00,-8.366773479278727166e+00,9.837389129182726677e+00,2.016440240194477340e+01
9.543443557134538846e-01,-6.248288801760596556e+01,-1.286731199294519890e+01,1.678636336413486863e+00
-4.108119498077516418e+00,-9.719053405522714684e+00,9.243693558359256102e+00,6.835603167756636900e+00
-1.807331679277405101e+01,1.412230566119383646e+01,-3.159078669895498592e+01,-4.079971437811040325e+00
3.129400460924158800e-01,1.440205296232836751e+01,2.817130806063650184e+01,-7.588521565639108069e+00
-2.384652711108227052e+01,2.647790130313373425e+01,1.150634317192031730e+01,-8.380560584032172855e+00
2.687448905776523844e+01,1.337846858684466334e+01,-1.166538174953288376e+01,3.036107557451477312e+00
-1.772836207798727770e+01,-7.187043946794350546e+00,-1.710867880930635465e+01,4.859110185319541309e+00
1.446602933074021990e+01,-1.044477194941778819e+01,1.454497743328287385e+01,-1.990453246760981898e+01
1.229825869295174101e+01,-1.732450187527923191e+01,-2.254774092872950941e+00,-2.246074062704928043e+00
1.352661109153569718e+01,-4.192590057805925419e+00,-1.766323107677980175e+01,1.128365739133707812e+01
-1.617294403972144323e+01,-9.999722307896513840e+00,3.469666727704116482e+01,2.508090091415788425e+00
-3.472285794606374054e+01,9.925378080462307295e+00,4.374322238075145641e+00,3.565342806007823384e+00
-2.870267753543933509e+01,-4.958541934191615930e+00,-2.747543484034182626e+01,-3.755085538745997820e+00
-2.826815069462911278e+00,3.563350114939070057e+00,-2.823547369719691247e+01,2.452309095354649315e+01
-1.283446811542502175e+01,-2.097189538186364111e+00,-7.618391283169709816e+00,9.992294624349408183e-01
4.652660929723356986e+00,-4.046845429795935978e+00,-6.584063900556289539e-01,-1.680344423406641585e+00
-1.835289191857173563e+01,4.497191971590206450e+00,-4.282850209911521944e+01,7.140462655470021236e-01
-3.033713494670781774e+00,2.860316512373528042e+01,3.505101428039130695e+01,-1.673741812534939477e+00
1.249075364846182623e+01,-5.866631626678986855e+00,6.728250297282247772e+00,-3.058922551584282346e+01
-2.721445156691990608e+00,4.828886645047782089e+00,-2.029387370496143816e+01,5.184153037827418764e+00
2.077482251377472444e+00,-9.914851169822959776e+00,1.867064104182771445e+01,1.644295544208598869e+01
-5.059619230701694059e-01,2.347811353633926501e+01,3.066971106776658829e+01,-1.331075365753583029e+01
7.597346037259805840e+00,3.564181281805702373e+00,8.549386538495790333e+00,-2.026877912403015358e+01
-9.628820420474472286e+00,5.583299058678349525e+00,1.741114509686705603e+01,1.476770639551505226e+01
-1.819045616299585788e+01,8.956029910026090946e+00,1.250419321243808923e+01,-3.438117695216874381e+00
6.178127421717733370e+01,-5.258071558321068650e+00,-1.894896748420788590e+00,-7.625993639953000391e-01
-1.275867145072152020e+01,3.600174737456542040e+00,2.285507111403089908e+01,7.329863054644799369e+00
1.692481755945737021e+01,8.445077518574342079e+00,-1.404590581061199472e+01,2.972263274814956002e+00
-4.864811909827663428e+00,-5.812254437273779217e+00,1.100555347293754416e+01,5.100712559655194767e+00
-2.213540602085020836e+01,2.000009367509848701e+01,1.519594662687759801e+01,-1.211184117578126163e+01
1.022295633669341619e+01,-8.469339367837697807e+00,2.063269299628018416e+01,-1.827790914593227001e+01
3.493303365765741830e+01,-2.873102165963122800e+01,-6.473803171848354632e-01,9.245736615254394053e+00
1.277157888375080041e+01,1.841029775436735960e+01,-8.598243020212059662e+00,1.292122268916248906e+01
-1.780571170000975201e+01,1.005817114978998283e+01,-3.914317634566124582e+01,-9.421523071139690231e+00
-4.340727545669702181e+01,2.637850182537171850e+00,3.789580843795955278e+00,8.928628636359221105e+00
-3.742294750049956065e+01,1.465420669999382852e+01,1.078305399171599888e+01,-3.636266669256865036e+00
-2.040411747741499227e+01,2.150634519355431351e+01,7.040955922569747116e+00,-8.953654605344702588e+00
-2.707132427234269301e+01,-6.945180216923972916e-01,2.007251362599669520e+01,-1.716621408558215478e+01
1.123309617521530868e+01,-2.971654671340983711e+00,4.400465757767770825e+00,1.989274804785199535e+01
-3.191743389036061807e+00,-2.565502443959660539e+00,-9.519033304592118938e+00,1.198966094379384373e+01
3.320998012342396066e+01,-3.541347024072594962e+01,-4.034336036617564503e+01,-9.241192079390212477e-01
2.523202881709914180e+01,-4.081244676515104430e+01,-4.122149913556935985e+01,2.665532378612061604e-01
-1.512923445198008920e+01,1.471491903067272844e+00,-1.245447952985299622e+01,2.878350888495412541e+00
1.037137296776899653e+01,-3.768794477280065447e+00,7.157294501592509128e+00,9.828187989985604389e+00
-1.507093750149287281e+01,-4.920381417751092279e+00,7.330181478836297337e+00,1.161164247470854782e+01
-2.875886235388747991e+01,4.154298817037844316e+00,-1.550075734895501789e+01,-3.732231584496625842e+00
-8.329135603858603076e+00,-3.439478702355512341e-01,2.279134529272530685e+01,1.244959019490010910e+01
3.805626775626236480e+01,-1.691941290979695367e+01,-3.877341922256695828e+00,-6.787164051060264214e+00
-7.657834890387375637e+00,-2.709707525020263574e+00,2.622779030857623206e-01,2.048184423447846214e+01
-2.032444844857441169e+01,2.547852272833294052e+01,1.736238256333442820e+01,-1.199973471641459710e+01
-1.679422294793736370e+01,3.038139237097384182e+01,3.340437196500190886e+00,-1.113359098043970441e+01
1.680803021600029012e+01,-1.431887060016929425e+01,6.347099019376621243e+00,-1.145895921996241107e+01
-5.385949997846341653e+00,-1.348884117649806313e+01,8.314701871260499644e+00,-1.991914889410110412e+00
-2.029891133314495022e+01,9.038484650376007679e+00,1.076993115839101378e+01,-8.423404182519616867e+00
-3.449299943132943724e+01,2.284595632166016799e+01,7.813116458751961702e+00,-9.730837378381812286e+00
4.201421024327802911e+01,-1.772402413780350372e+01,-2.667784862627116116e-01,-1.099972111869747771e+01
-2.239219801065454618e+01,1.717336280169453389e+00,-1.050428228935791530e+01,-8.170713315603880034e+00
1.428598526262041801e+01,1.481266514659841604e+01,-6.106293155565907682e+00,8.357903660573777316e+00
-2.556879403540228424e+01,6.989956569094810668e+00,-2.482816906893128461e+01,2.474426578584951741e+00
1.794621080989499262e+01,-7.792911383335887621e+00,-1.586776573997992212e+00,-1.350816762702514140e+01
-2.588559851282655799e+01,-3.860392832030735022e+00,1.937970699937005392e+01,-1.892583309487623922e+01
1.263588510388163333e-01,4.475848623506959889e+00,3.520159906787878601e+00,-1.332573789989849544e+01
-1.055871642506734354e+01,5.559091418808205454e+00,-4.334656169714624241e+01,-7.726317456413585028e-01
5.329310177317392316e+01,-9.423931686882241365e+00,3.610320697092137543e+00,-1.931322421354977337e+00
1.614278542527328852e+01,8.136867261589131317e-01,-2.406930381896194238e+00,8.285625731299512964e+00
1.411587443839090028e+01,-1.056737682817210811e+01,1.552527011391378586e+01,-2.073425074873762597e+01
4.516959625135617884e+00,-2.207614493160564795e+00,-1.594440406649364661e+01,1.492967289217478566e+01
3.876889117932742934e+00,-1.442343675798950819e+01,6.677810450612184034e+00,-5.938352997364860997e+00
-2.480639219438852194e+01,3.163253684929544107e+01,9.771006810599581982e+00,-5.025239919704136859e+00
-9.762164657503099363e+00,-4.998034182847384876e+00,3.546813526270376826e+01,-1.402001277260191969e+00
3.427511999027736778e+01,-2.948312148457878124e+01,1.055106237834978922e+00,9.784684196192358741e+00
-5.270305504917103256e+00,2.443100522077777725e+01,3.546155001821207264e+01,7.825988395101156347e-02
-4.364229694051834585e+00,6.579201071227819497e+00,-3.566601042810123801e+01,2.744458508077098102e+01
-1.616618788907118898e+01,1.260178906010763988e+01,-4.587215347313866687e+01,-2.845870303785967614e+00
2.128806490942876106e+00,-1.183689647253397048e+01,2.922876005917215192e+00,2.271489777557935952e+01
-2.845043004566915457e+01,4.104685223577624242e+01,-5.125256663277800939e+00,1.934948008959240795e+01
1.021562246341582991e+01,1.870869617370438664e+00,-1.672893255207633345e+01,-5.795583271168349704e+00
8.598712599653172362e+00,-1.215387863579499594e+01,-2.537073384553413025e+00,-2.357160238249391071e+01
5.098639280647849148e+01,-1.110097980968226850e+01,1.758322748761468546e+00,-3.399865709545836001e+00
-2.934577464696086224e+01,4.150960552218083421e+01,-5.742682256162124688e+00,1.940707127863950632e+01
-3.245004184125346569e+01,4.321044422113989469e+01,-7.264613558026750795e+00,1.624628488623105937e+01
-1.448540647139210513e+01,5.227015345823011749e+00,-4.573940711428617334e+01,-1.336377260191179861e+00
1.093728536954789732e+01,-5.028122100459008204e-01,4.454174817772337036e+00,1.936205616462556023e+01
1.676087078957054999e+01,7.078265192971564979e+00,-1.772329188843828263e+01,-1.920789322777113783e+00
-6.519846035999451672e+00,6.310284036564890009e+00,-9.877375470409672786e+00,1.390702997684282671e+01
-1.971183078376913045e+01,-1.202777506471202740e+00,5.795409729240823538e+00,6.193941591962079052e+00
1.488724681397159966e+00,2.734368657909994837e+01,-3.780959859228608444e+00,1.660824247092299188e+01
-5.765221943352103473e+00,1.439773221981033968e+00,-1.757932364102966361e+01,7.455780996583297515e+00
1.288801668378062182e+01,-4.869481539635965639e+00,-2.291782946931574116e+01,1.030344531598468905e+01
4.844240808128247977e+00,1.761572877015227334e+01,3.317565834760192445e+01,-3.292063805707500901e+00
7.679480954933065817e+00,1.545695398952327260e+01,-1.010135908529109550e+01,8.987271264796278913e+00
6.012261613822892059e+01,-4.960284889257986940e+00,-1.639647870558175180e+00,-5.547013276926763270e-01
-1.640005665871145624e+01,-3.123415764693598384e-01,-2.506562642310242950e+01,2.537568987496332529e+00
-6.524690695825068332e+00,2.387273936275622344e+00,2.890611579000476539e+01,1.676574292644013919e+00
9.183865980993928702e+00,-1.743663041595395669e+01,-5.811497467630498193e+01,3.921187686849537890e+00
-1.204564649031506995e+01,-9.812784783789682663e+00,3.610563051185810224e+01,1.975704743675527952e+00
-7.113744445019557716e+00,1.720091743439754683e+00,2.901067644839098847e+01,2.033218535900978008e+00
-1.777236549203599125e+01,-9.358489872293894507e+00,3.507948401234590818e+01,3.073382574076911844e+00
-8.089801803260467494e+00,-9.743907531104834874e+00,1.035408794716075853e+01,5.931548514656348914e+00
7.898665328418871923e+00,-1.687630214550911134e+01,-5.743948061243443703e+01,2.538386292917966358e+00
3.573094394414404462e+00,-3.254957175012628490e+00,-1.348922720758921612e-01,-9.206364614686616932e+00
2.616672176953344309e+00,-2.259166002862312617e+00,4.064128903811884186e+01,1.338831945180379845e+00
-1.781788624952567179e+00,2.395034842859456603e+01,3.924296456408042388e+01,-7.364925478513204560e+00
-1.822407858413418680e+01,3.576985787710478348e+01,7.499345814956472012e+00,-1.663466776918082246e+01
3.144806742523884147e+00,1.182746266664432611e+01,4.374166543131486229e+00,1.600114308407978925e+01
-1.226265767184978372e+01,2.957015377005497658e+00,-7.350592354701706910e+00,-9.498753178730033886e-01
-1.502409179448997278e+01,-3.023021730113418126e+00,-3.618504416000119850e+00,1.816766246502747606e+01
7.978730270991280626e+00,-5.802965577593223401e+00,1.959890635092098421e+01,1.444983164865210412e+01
4.465734777759005425e+01,-5.265579827421324133e+00,-4.331466692764438164e+01,-4.677716010310480677e+00
1.989287687871474830e+01,-5.530024103844317196e+00,2.981529797197220777e+00,-1.197399088228348241e+01
-4.769914627270036789e+00,1.868229246198643878e+01,-2.255492374050402660e+01,-3.680477547938802996e+00
-3.488061530871880755e+00,-1.009963943594899050e+01,-3.751304500726787339e+00,1.146906566154786367e+00
2.512438299738142078e+01,8.264384501427201712e+00,-2.061178230372862785e+01,4.592798110002128453e+00
6.053683225649843180e+00,-6.907762096725146073e+00,1.441403889214201328e+01,-1.855470452926321201e+01
-2.252399187530467728e+01,2.600962927222450105e+01,1.209307437035048061e+01,-6.440233096045255401e+00
3.144060275247034042e+01,-2.111741663944599523e+01,-9.022269932600254450e+00,-3.041113025984767848e+00
1.500658732292684583e+01,-1.222487297213388002e+00,7.835826071562861372e+00,4.980094120462512652e-01
4.972532331854010224e+00,-1.542184587671353579e+00,4.390779465018543704e+01,8.459817020625559181e+00
2.190582126476997971e+01,-4.956828964500476076e+01,-6.453879578839276654e+00,4.296019235708848250e+00
4.354917150032471795e+01,-2.345672675063740442e+01,-7.460048511461890186e+00,-1.305159318210975350e+01
1.117986456308218912e+01,-7.263098318497571704e+00,-2.184271676846907084e+01,-4.122771139089022263e+00
8.997226782789079502e-01,1.476764921542892317e+01,3.771567968463584464e+01,-1.235529200957966722e+01
-1.715622766428607093e+01,4.346854150887920376e+00,-1.582712900682174251e+01,8.255945960607459000e+00
-4.816482530945017437e+00,2.894550366021691801e+01,3.819380715781928615e+01,1.321358434484493527e+00
-7.410520296888019054e+00,8.590073380706172657e+00,3.437999352288791499e+01,1.876733814018147228e+01
2.285974909737532812e+00,-7.267876618408860567e-01,3.984344702927560178e+01,1.314935091743415541e+01
5.154673019855444238e+00,-5.619475143743180467e+00,-8.315450658384543559e+00,4.835756570817694389e+00
9.360120859993351417e+00,1.192043765068189032e+01,-1.228310054413767993e+01,3.044030992744087882e+01
-2.508530473688356821e+01,3.223712676168649693e+01,1.482553374727473283e+01,-6.515709733458850295e+00
5.406655925650098560e+00,-2.543249022676643989e+00,7.932115757381048127e+00,-2.489940547166809637e+01
1.836433526964494334e+01,3.013861686084443825e+00,-4.780498572106984256e-01,-5.763766376874533748e+00
-3.140075646250803487e+01,1.480413536391019491e+01,1.560685583956501432e+01,-6.404964414800554451e+00
2.539458909389869490e+01,3.671799595304569230e+00,-1.416635267191839631e+01,4.340741463234600417e+00
5.132767403659548755e+00,-1.263789196704349083e+00,1.515843295917905120e+00,-2.029830638442185275e+01
9.416493204150640395e+00,1.173849849621562136e+01,-1.231705688174810298e+01,3.065794318654713280e+01
-9.262005642535109828e+00,4.278385415217837107e+00,-7.518906561025614499e-01,9.159135194245322964e+00
-1.657176487537434895e+01,1.564692153257415264e+01,-1.708393994506789682e+01,-5.609004449535059500e+00
1.631630738847753115e+00,2.023933650190839018e+01,3.093268585548289096e+01,-1.209550216535033051e+01
-2.169897869482680264e+01,9.469395912910449908e+00,-5.577284603858887468e-01,-1.077779399857130649e+01
-1.733137719102979801e+01,6.362487319084311199e-01,-1.065155766575634644e+01,1.234148976404993547e+01
1.505687687059540281e+01,-8.883662078678268514e+00,1.674239080649559241e+01,-2.214830125858943788e+01
-3.414238640837805860e+01,3.190769451813234792e+00,1.535046403275727611e+00,3.652726127239929621e+00
4.715038954204931798e+00,-4.262148171402082575e+00,3.673755891750672742e+00,2.717126652386901764e+00
2.627669649528379381e+01,-3.798958624455639921e+01,-4.239891908865480730e+01,-1.698134299178036377e+00
-3.127867518771419242e+01,-1.224740392558880764e+01,-3.688422999643379274e+00,-5.035205531346544916e+00
-1.390577375484799028e+01,1.365020070660106377e+01,-4.051058204771234728e+01,9.414724172762746202e-01
-1.768640893511449619e+01,-6.573583349011328458e+00,3.279064461125038576e+01,4.549581790304447537e+00
-1.997688006054629284e+01,-5.353858186610797043e-01,3.632881920318009605e+00,9.218748756510580122e+00
4.916084140439586037e+01,-2.546040002305626260e+01,-1.287555017935368795e+01,-7.197915656483986346e+00
-3.694345986062173637e+01,1.480652188339232467e+01,6.934833780020519534e+00,-3.910356941058231950e+00
-1.794804739107065572e+01,3.796865814844151288e+01,7.427749958744628067e+00,-1.381992112264063444e+01
5.946028318752254194e+01,-8.220207335429648765e+00,5.462452728741906682e+00,-6.042225201357186215e+00
-3.456990037848994746e+01,2.315077881323381348e+01,8.331581248483878710e+00,-1.008767853571825057e+01
-1.629856338904901847e+01,-1.020562575688907891e+01,3.470623869090501046e+01,7.307897035440302780e+00
1.405375020838071798e+01,7.278792551867804050e+00,-1.077653557519528604e+01,8.170612636740393953e+00
7.498610049309722747e+00,4.176317763672633632e+00,-1.057894575622279376e+01,1.079908851541098835e+00
1.951935561980040479e+00,1.899445735130649382e+01,-4.248079106247931058e+00,1.074100644280231087e+01
-2.000962483655576207e+01,-1.161926010836410406e+01,-9.321946377693077768e-01,3.598475720989227078e+00
3.699296020179340871e+01,-2.880567297727808196e+01,-3.633088621060507339e+00,-9.087646289121492416e+00
-1.038089662513797196e+00,-1.458871654303084142e+01,2.506908599610533361e+00,-2.704575735615069032e-01
-3.266812610124378580e+01,-8.164661489297200703e+00,1.140196781986892782e+00,-6.241810981841235950e-01
2.511906751368323043e+01,4.166420165518554874e+00,-1.991359637061214372e+01,8.226461422664678169e-01
6.834358675479152545e+00,-1.254365526750119919e+01,2.449627459648973371e+01,1.211995347322849881e+01
-1.504978854218657069e+01,1.265124128441328999e+01,7.911362072593621786e-01,1.455521013616830928e+01
-1.051261958858597900e+01,3.217825604219289204e+00,-2.291616154554038687e+01,-3.680931950604084335e+01
2.129782537876377546e+01,5.716862520570074047e+00,-2.451168362331760608e+00,-6.944613471473324751e+00
-1.163804860020257070e+00,1.793607979608055514e+00,-1.421783807948863121e+01,6.473387539672627256e+00
-2.900628321048026947e+01,-4.307079650071994337e+00,-1.840453107492774265e+01,-3.480785111127271847e+00
-1.582069246701530929e+01,-2.886966169045125152e+00,3.770694539110441212e+01,-2.681421458809357450e+00
-1.812713109699069491e+01,-5.164282875715080046e+00,-2.997964086243094073e+00,1.432778820579485846e+01
-3.202417654514859890e+01,-3.549544493331131090e+00,-2.943858009283603039e+01,-7.510090865099891211e+00
-2.010532536744414145e+01,-3.123024710456626440e+00,6.048888946188490934e+00,6.521102101612281210e+00
-1.238625128506980388e+01,2.931385324536605097e+01,-3.864878968581564322e+00,-4.620818630955032980e+00
-1.784922128454865486e+01,-2.222740694018468410e+00,1.601051738566009064e+01,-3.138036365580947895e-01
4.484849973343590079e+01,-6.829049420915429103e+00,5.512559301982621562e+00,-1.745757211842106749e+00
-1.565975619123307006e+01,-4.055857509243488757e+00,3.366412945630952586e-02,1.957082450312824307e+01
3.696237417360391930e+01,-2.083881342131885006e+01,-3.329744066564454208e+00,-8.613287450825835023e+00
-3.045768158481015320e+01,9.937004365475631928e+00,1.206801305210521313e+01,-1.635171931063952400e+01
5.744041740860883039e+00,-4.313948825544208887e+00,5.032318110087246943e+00,-3.079600823187935532e+01
-3.404836495180165912e+01,2.210772850448539373e+01,1.465377563782190151e+01,-1.656587670448940841e+01
-3.000008860974600466e+01,-1.332661048180540497e+01,-1.992983080131207885e+01,3.766118819317485933e+00
1.363339790216930192e+00,-5.685019652903388732e+00,8.197611111008860973e+00,1.051699936589069928e+01
-3.308743003067011301e+01,4.143343711877310653e+01,-1.078031404683253758e+00,2.135389600190739756e+01
-1.952600665547055314e+01,-1.371727745680640353e+01,2.459037101324082997e+01,-1.455032903404684497e+01
5.821491556085030084e+01,-3.694792358437375412e+01,-1.590784691304720511e+01,4.163561964465446685e+00
-1.056854265882564370e+00,-5.854902811716549138e+01,-1.364967532337158929e+01,6.197304584463579902e-01
3.177818442316062786e+01,-2.210574197472276836e+01,-2.421267402243222122e+00,1.173428970636925683e+01
-2.338990839806194799e+01,1.540302830176903370e+01,6.088746065401732466e+00,-8.713841541866285567e+00
8.768596676744458307e+00,-8.427614353465067154e+00,-1.174384681373752670e+01,2.193399689432094402e+00
-2.261583076869340680e-01,-2.378766584188155875e+01,5.633995694836118062e+00,5.718592247420963837e+00
-2.591874840525701984e+01,3.394241320324066447e+00,-1.830266750550602595e+01,4.809437952408848194e-01
-2.741490947749440465e+00,1.937416499230327815e+01,7.569301068472962690e+00,1.374031631423803468e+01
7.586068922760603961e+00,-6.165644994234154908e+00,6.770960227716493307e+00,1.897467649776067233e+01
-1.115673398158877383e+01,9.971390994184400114e+00,-4.284015316246019012e+01,-1.117649863766677409e+00
